source_file,business_name,normalized_business_name,phone,normalized_phone,google_maps_url,website_url,instagram
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Barrio Downtown Mexico City Hostel,barrio downtown mexico city hostel,525530585394,525530585394,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Club de Banqueros de México,club de banqueros de mexico,525557224200,525557224200,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Museo Templo Mayor,museo templo mayor,01 55 4040 5600,015540405600,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Hospital General Gregorio Salas Flores,hospital general gregorio salas flores,5702 0372,57020372,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Centro Cultural de España en México,centro cultural de espana en mexico,01 55 5521 1925,015555211925,,http://ccemx.org/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Embajada de Vietnam,embajada de vietnam,525555401632,525555401632,,https://vietnamembassy-mexico.org,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Tacos de Res (Lomas de Sotelo),tacos de res lomas de sotelo,524428253101,524428253101,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Hotel Dos Naciones,hotel dos naciones,525555265867,525555265867,,https://www.hoteldosnaciones.com.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Colegio Superior de Turismo y Hotelería César Ritz,colegio superior de turismo y hoteleria cesar ritz,525555641263,525555641263,,https://www.cosuth.mx,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Pabellón Cuauhtémoc,pabellon cuauhtemoc,525552643220,525552643220,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Gin Chan,gin chan,525588782854,525588782854,,https://www.ginchanmx.com/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Central de Pizzas,central de pizzas,525552117736,525552117736,,https://www.centraldepizzas.com/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Libreria DELTI Antonio Caso,libreria delti antonio caso,55468820,55468820,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Hotel Sevilla,hotel sevilla,525555661866,525555661866,,https://www.sevilla.com.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Fiscalía General de Justicia de la Ciudad de México,fiscalia general de justicia de la ciudad de mexico,525552009000,525552009000,,https://www.fgjcdmx.gob.mx,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,La Nueva Avenida,la nueva avenida,525557619050,525557619050,,https://www.lna.com.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Hotel Mónaco Ciudad de México,hotel monaco ciudad de mexico,525555668333,525555668333,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Escuela Primaria Leonardo Bravo,escuela primaria leonardo bravo,525555170392,525555170392,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Escuela Primaria Lisandro Calderón,escuela primaria lisandro calderon,525555176718,525555176718,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Farmacia San Pablo,farmacia san pablo,525553549000,525553549000,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,"Escuela Primaria ""Profra. Guadalupe Mayol de González""",escuela primaria profra guadalupe mayol de gonzalez,525555179756,525555179756,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Escuela Primaria Maestro Julián Carrillo,escuela primaria maestro julian carrillo,525555830023,525555830023,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,"Jardín de Niños ""Galación Gómez""",jardin de ninos galacion gomez,525555830027,525555830027,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Jardín de Niños República de Colombia,jardin de ninos republica de colombia,525555832504,525555832504,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Hospital Pediátrico Peralvillo,hospital pediatrico peralvillo,5583 4180,55834180,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Comex,comex,525515458547,525515458547,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Roni Centro Automotriz,roni centro automotriz,525524538000,525524538000,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Juzgado Séptimo del Registro Civil,juzgado septimo del registro civil,4335-8096,43358096,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Servicio Volvo Masaryk,servicio volvo masaryk,525562667860,525562667860,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,La Parrilla Suiza,la parrilla suiza,525556880014,525556880014,,https://laparrillasuiza.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Aura Uniformes,aura uniformes,525541718754,525541718754,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,El Nuevo Mundo,el nuevo mundo,525551300353,525551300353,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,"CETis 154 ""Adela velarde""",cetis 154 adela velarde,525556555160,525556555160,,https://cetis154.edu.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,San Angel Inn,san angel inn,525556162222,525556162222,,https://www.sanangelinn.com/en/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Facultad de Psicología,facultad de psicologia,525556222244,525556222244,,https://www.psicologia.unam.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Museo de Arte Popular,museo de arte popular,525555102201,525555102201,,http://www.map.df.gob.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Facultad de Derecho,facultad de derecho,525555504713,525555504713,,https://www.derecho.unam.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,"Colegio de Bachilleres Plantel 2 ""Cien Metros""",colegio de bachilleres plantel 2 cien metros,525555677601,525555677601,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,"Colegio de Bachilleres Plantel 3 ""Iztacalco""",colegio de bachilleres plantel 3 iztacalco,525556577355,525556577355,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Escuela Nacional Preparatoria No. 2,escuela nacional preparatoria no 2,525556485480,525556485480,,http://www.prepa2.unam.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Hotel Casa Blanca,hotel casa blanca,525550964500,525550964500,,https://www.hotel-casablanca.com.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Proyecto Público Prim,proyecto publico prim,525521216898,525521216898,,https://www.proyectopublicoprim.com/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Proyecto Público Prim,proyecto publico prim,525521216898,525521216898,,https://www.proyectopublicoprim.com/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Hotel Geneve Mexico City,hotel geneve mexico city,525550800800,525550800800,,https://www.hotelgeneve.com.mx,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Colegio de Bachilleres No. 7,colegio de bachilleres no 7,525556004848,525556004848,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Centro de Salud T-II Nayaritas,centro de salud t ii nayaritas,525551321200,525551321200,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Biblioteca de México. La Ciudadela,biblioteca de mexico la ciudadela,525541550830,525541550830,,https://www.bibliotecademexico.gob.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Sleepadent,sleepadent,528125579107,528125579107,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Yama-To,yama to,528183566559,528183566559,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,"Comidas Caseras, La Tía Mary",comidas caseras la tia mary,528111817953,528111817953,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Lic. Juan Gil Cortes E,lic juan gil cortes e,528183405199,528183405199,,https://cortesabogados.business.site/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Enchiladas Las Coloradas,enchiladas las coloradas,528110959462,528110959462,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Kogi Box,kogi box,528129679380,528129679380,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Thai Thai,thai thai,528183445859,528183445859,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Taquería La Capital,taqueria la capital,528140050244,528140050244,,https://www.instagram.com/taqueria_lacapital/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Endodoncia Alan Tijerina,endodoncia alan tijerina,528183333015,528183333015,,https://maps.app.goo.gl/7q57xRKEAsPesEJ2A,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Yama-To,yama to,528183599013,528183599013,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,La Stazione,la stazione,528183325253,528183325253,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Kød Rustic Deli,k d rustic deli,528125566094,528125566094,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Iwan Ramen House,iwan ramen house,528183574576,528183574576,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Vancouver Wings Tec,vancouver wings tec,528183878333,528183878333,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Las 3 Abuelas,las 3 abuelas,528183877433,528183877433,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Xilakil (Suc Tec),xilakil suc tec,528112344054,528112344054,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Abbanti Comidas,abbanti comidas,528183554980,528183554980,,https://www.facebook.com/AbbantiComidas/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Antojitos Mexicanos Doña Alicia,antojitos mexicanos dona alicia,523311371156,523311371156,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Taquería Kalitos,taqueria kalitos,523318572875,523318572875,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,La Cocina de la Abuela,la cocina de la abuela,523321137693,523321137693,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Namasteak,namasteak,523331250476,523331250476,,https://www.facebook.com/Namasteak,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,La Lonchería,la loncheria,523331740500,523331740500,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Hund Bud Estética y Veterinaria,hund bud estetica y veterinaria,523312010085,523312010085,,https://www.facebook.com/hundbud,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Katamo Sushi,katamo sushi,523315886220,523315886220,,https://www.facebook.com/sushikatamo/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,La Carreta del Tachi,la carreta del tachi,523326177014,523326177014,,https://www.facebook.com/carretadeltachi/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,El Rincón Campestre,el rincon campestre,523324000257,523324000257,,https://www.facebook.com/rincon.campestre01/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Pozolería La Lupe,pozoleria la lupe,523332712469,523332712469,,https://www.facebook.com/La-LUPE-Pozoleria-1916860261659934/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Tortas Ahogadas El Tapatío,tortas ahogadas el tapatio,523330440360,523330440360,,https://www.facebook.com/eltapatioahogadas/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,El Pana Charita,el pana charita,523314565114,523314565114,,https://www.facebook.com/elpanacharitagdl/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Tortas Ahogadas Los Ruvalcaba,tortas ahogadas los ruvalcaba,523336282808,523336282808,,https://www.facebook.com/TortasLosRuvalcaba/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Tortas Ahogadas Mr. Joe,tortas ahogadas mr joe,523336203145,523336203145,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Gretta Salads,gretta salads,523331250837,523331250837,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Núcleo Médico La Roca,nucleo medico la roca,523315317926,523315317926,,https://www.facebook.com/1707131559341526/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Comida Casera Elisa,comida casera elisa,523331392125,523331392125,,https://www.facebook.com/ElisaComidaCasera/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Ben & Vic,ben vic,523315001922,523315001922,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Lupes BBQ,lupes bbq,523338019802,523338019802,,https://www.facebook.com/lupesbbq/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,El Comedor de Mina,el comedor de mina,523316955429,523316955429,,https://www.facebook.com/El-Comedor-de-Mina-Comidas-Corridas-desayunos-y-Mas-2107693599475038/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Antojitos Moctezuma,antojitos moctezuma,523325402540,523325402540,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Nineki Sushi,nineki sushi,523336200813,523336200813,,https://www.facebook.com/Nineki-Sushi-220399914648788/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Xólotl,xolotl,523324000801,523324000801,,https://www.facebook.com/X%C3%B3lotl-Artesanal-943532695840480/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,TorTas Crudito,tortas crudito,523312524012,523312524012,,https://www.facebook.com/tortascrudito/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,La Marquesa,la marquesa,523317177600,523317177600,,https://facebook.com/LaMarquesagdl,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Mirador,mirador,525222642597,525222642597,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Roraima Café,roraima cafe,523316528173,523316528173,,https://www.facebook.com/roraimacafegdl/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Piggy Pibil's,piggy pibil s,523311908375,523311908375,,https://www.facebook.com/piggypibils/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Vuelo Nocturno,vuelo nocturno,523311908375,523311908375,,https://www.facebook.com/vuelonocturnomx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Norigami,norigami,523312119064,523312119064,,https://www.facebook.com/norigamisushi,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,La Mascota Ideal,la mascota ideal,523336209012,523336209012,,https://www.facebook.com/mascotaideal/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Gohani Sushi Moctezuma,gohani sushi moctezuma,523319833281,523319833281,,https://www.facebook.com/gohanisushi,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,5pm Coffee and Galery,5pm coffee and galery,521131253244,521131253244,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,L'Osteria 707,l osteria 707,523323013373,523323013373,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Rincón de la leña,rincon de la lena,523333227305,523333227305,,https://www.facebook.com/rincon.lena,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Vehok Nutrición Moderna,vehok nutricion moderna,523331254838,523331254838,,https://www.facebook.com/watch/127785009469063/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,La Bolognesa,la bolognesa,523331459017,523331459017,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,La Vieja Cocina,la vieja cocina,523313804599,523313804599,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Sushi Gongh,sushi gongh,523316758716,523316758716,,https://www.facebook.com/sushigongh/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Lonches Copérnico,lonches copernico,523316018896,523316018896,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Gorditas Yeya,gorditas yeya,523331733204,523331733204,,https://www.facebook.com/pages/category/Mexican-Restaurant/Gorditas-YEYA-845655862121050/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,El Genio de la Barbacoa,el genio de la barbacoa,523323015492,523323015492,,https://www.facebook.com/elgeniodelabarbacoa/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Hospital Veterinario VETPETS,hospital veterinario vetpets,523336822817,523336822817,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Lonches Bañados Atemayork,lonches banados atemayork,523329398328,523329398328,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Lonches y Hamburguesas Moy,lonches y hamburguesas moy,523323864073,523323864073,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Clínica veterinaria anivalenz,clinica veterinaria anivalenz,523336856750,523336856750,,https://clinica-veterinaria-valenz.business.site,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Mariscos Los PP's,mariscos los pp s,523332611513,523332611513,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Kimono Chapalita,kimono chapalita,523321541686,523321541686,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Sabrositos del Mar,sabrositos del mar,523322339101,523322339101,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Il Capriccio,il capriccio,523316564285,523316564285,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Querido Guajillo,querido guajillo,523310914914,523310914914,,https://www.facebook.com/QueridoGuajillo/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Moriori Tradición,moriori tradicion,523333534663,523333534663,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Coffee & Pets Deli,coffee pets deli,523324004918,523324004918,,https://www.facebook.com/coffeeandpets,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Naranja Tacos,naranja tacos,523313680724,523313680724,,https://www.facebook.com/naranjatacos/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Tortas Cubanas y Tacos El Buda,tortas cubanas y tacos el buda,523331256855,523331256855,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,La Veintiuna,la veintiuna,523330744215,523330744215,,https://www.facebook.com/LaVeintiunaRestaurantBar/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Barrio de Quilmes,barrio de quilmes,523336474445,523336474445,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,¿Dónde Maria?,donde maria,525527114860,525527114860,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Krishna Vegan,krishna vegan,523312823458,523312823458,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,El Vegano Urbano,el vegano urbano,523312147730,523312147730,,https://www.facebook.com/ElVeganoUrbano/about,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Tortas Angulo,tortas angulo,523336306598,523336306598,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,La Taninoteca,la taninoteca,523338252957,523338252957,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Gyros Alexis,gyros alexis,523334639941,523334639941,,https://www.facebook.com/gyrosalexis/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Restaurante de Mariscos Las Cuchupetas de Trino,restaurante de mariscos las cuchupetas de trino,523331416655,523331416655,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Mexica Pulqueria,mexica pulqueria,523324664181,523324664181,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Benny Tacos de Barbacoa,benny tacos de barbacoa,523311856830,523311856830,,https://www.facebook.com/BennyTacosDeBarbacoa,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,El Tacon de Marlin,el tacon de marlin,523336867637,523336867637,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,La Santiaguera Restaurante,la santiaguera restaurante,523318910506,523318910506,,https://www.facebook.com/Lasantiaguerarestaurante,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Mosto Pizztería,mosto pizzteria,523329346939,523329346939,,https://www.facebook.com/MostoPizzteriaGDL/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Tacos al pastor Fonseca,tacos al pastor fonseca,523316461843,523316461843,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,1411 Pizzería,1411 pizzeria,523320166101,523320166101,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,El Edén,el eden,523314863031,523314863031,,https://www.facebook.com/Edenvegano792/,
