business_name,niche,country,city,zone,original_phone,normalized_phone,phone_status,phone_source,source_confidence,source_url,google_maps_url,website_status,source_issue,recommended_action
Pipe Sazón,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 (604) 2529060,576042529060,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/3811557722,https://www.google.com/maps/search/?api=1&query=Pipe%20Saz%C3%B3n%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Cubanitos Sadwich´s,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2535852,575742535852,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/3811557723,https://www.google.com/maps/search/?api=1&query=Cubanitos%20Sadwich%C2%B4s%20Medell%C3%ADn%20Colombia,Only Instagram/Facebook,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Bigote's,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+5742301916,575742301916,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/4173742301,https://www.google.com/maps/search/?api=1&query=Bigote%27s%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
BonCamarón,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3005944617,573005944617,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/4177596089,https://www.google.com/maps/search/?api=1&query=BonCamar%C3%B3n%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Chicken Chops,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 604 4442467,576044442467,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/4285397589,https://www.google.com/maps/search/?api=1&query=Chicken%20Chops%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Perú Fuzion Parrilla Bar,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 5832265,575745832265,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/4558975891,https://www.google.com/maps/search/?api=1&query=Per%C3%BA%20Fuzion%20Parrilla%20Bar%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Restaurante country club,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 3197300,575743197300,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/4578400591,https://www.google.com/maps/search/?api=1&query=Restaurante%20country%20club%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
MATI,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 3520683,575743520683,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/4726365391,https://www.google.com/maps/search/?api=1&query=MATI%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Centeno Vegetariano Restaurante,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 314 7172981,573147172981,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/4726432289,https://www.google.com/maps/search/?api=1&query=Centeno%20Vegetariano%20Restaurante%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
AMA Veterinaria,Veterinaria,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2117740,575742117740,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/4788809847,https://www.google.com/maps/search/?api=1&query=AMA%20Veterinaria%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Otro Cuento,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 320 5727617,573205727617,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/4829207021,https://www.google.com/maps/search/?api=1&query=Otro%20Cuento%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Pikare Restaurant,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3219865080,573219865080,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/4951843741,https://www.google.com/maps/search/?api=1&query=Pikare%20Restaurant%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Pollos Mario La América,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 604 3228080,576043228080,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/4951845530,https://www.google.com/maps/search/?api=1&query=Pollos%20Mario%20La%20Am%C3%A9rica%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
asados el rincón llanero,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2129316,575742129316,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/4998686521,https://www.google.com/maps/search/?api=1&query=asados%20el%20rinc%C3%B3n%20llanero%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Sushi Love,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 5771130,575745771130,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/5205353439,https://www.google.com/maps/search/?api=1&query=Sushi%20Love%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Melón & Pimentón,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 3422501,575743422501,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/5227054422,https://www.google.com/maps/search/?api=1&query=Mel%C3%B3n%20%26%20Piment%C3%B3n%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Kilele,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3122385686,573122385686,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/5325918621,https://www.google.com/maps/search/?api=1&query=Kilele%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
El Café,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2305843,575742305843,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/5330312966,https://www.google.com/maps/search/?api=1&query=El%20Caf%C3%A9%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Praná - Cocina Natural,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 3312759,575743312759,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/5425677421,https://www.google.com/maps/search/?api=1&query=Pran%C3%A1%20-%20Cocina%20Natural%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Illumident,Dental,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3182900517,573182900517,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/5541512692,https://www.google.com/maps/search/?api=1&query=Illumident%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Restaurant Bolivar,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 5116819,575745116819,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/5544063122,https://www.google.com/maps/search/?api=1&query=Restaurant%20Bolivar%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Peace and Food,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3168374298,573168374298,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/5637538021,https://www.google.com/maps/search/?api=1&query=Peace%20and%20Food%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Toreto'ss Burger,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 4968280,575744968280,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/6256362785,https://www.google.com/maps/search/?api=1&query=Toreto%27ss%20Burger%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Don Carlos Restaurant,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+573052559965,573052559965,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/6348565085,https://www.google.com/maps/search/?api=1&query=Don%20Carlos%20Restaurant%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Maru Rico!,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 3545565,575743545565,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/6386451253,https://www.google.com/maps/search/?api=1&query=Maru%20Rico%21%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Copoazú,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3507549642,573507549642,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/6589757187,https://www.google.com/maps/search/?api=1&query=Copoaz%C3%BA%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Las Costillas De Pedro,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 3115877,575743115877,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/6744098486,https://www.google.com/maps/search/?api=1&query=Las%20Costillas%20De%20Pedro%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Pizzería Gatti,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+5745813050,575745813050,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/7018556286,https://www.google.com/maps/search/?api=1&query=Pizzer%C3%ADa%20Gatti%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Pizzería Antica,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+5742762671,575742762671,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/7018563985,https://www.google.com/maps/search/?api=1&query=Pizzer%C3%ADa%20Antica%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Restaurante Malevo,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+5745802150,575745802150,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/7084026986,https://www.google.com/maps/search/?api=1&query=Restaurante%20Malevo%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Carpión,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3014303924,573014303924,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/7159669385,https://www.google.com/maps/search/?api=1&query=Carpi%C3%B3n%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Ladrillo y Verde,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 5671723,575745671723,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/7204279946,https://www.google.com/maps/search/?api=1&query=Ladrillo%20y%20Verde%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Pollos Mario,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 4444404;+57 4 3065257,575744444404,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/7234364277,https://www.google.com/maps/search/?api=1&query=Pollos%20Mario%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Dagram Restaurante,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2889294,575742889294,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/7234364278,https://www.google.com/maps/search/?api=1&query=Dagram%20Restaurante%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
U are Love,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3022485767,573022485767,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/7234364350,https://www.google.com/maps/search/?api=1&query=U%20are%20Love%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Piaceri,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3014988520,573014988520,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/7253901435,https://www.google.com/maps/search/?api=1&query=Piaceri%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Brosty,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 3065053;+57 4 2880534,575743065053,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/7254330135,https://www.google.com/maps/search/?api=1&query=Brosty%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Mawy Pollos,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2883725,575742883725,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/7254330148,https://www.google.com/maps/search/?api=1&query=Mawy%20Pollos%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Aluna Centro de Belleza,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 5968437;+57 3508062096,575745968437,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/7289113255,https://www.google.com/maps/search/?api=1&query=Aluna%20Centro%20de%20Belleza%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
PizzaExpress,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 4488463,575744488463,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/7383475935,https://www.google.com/maps/search/?api=1&query=PizzaExpress%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Metrosalud Enciso,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2842434,575742842434,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/7855091949,https://www.google.com/maps/search/?api=1&query=Metrosalud%20Enciso%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Centro de Salud Villatina,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2691461;+57 4 2272674,575742691461,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/7855091954,https://www.google.com/maps/search/?api=1&query=Centro%20de%20Salud%20Villatina%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Torre Medica de Prado,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2118484,575742118484,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/7855091955,https://www.google.com/maps/search/?api=1&query=Torre%20Medica%20de%20Prado%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Fracturas y Rayos X de Antioquia,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2306844;+57 4 2304586;+57 4 8618232,575742306844,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/7855091956,https://www.google.com/maps/search/?api=1&query=Fracturas%20y%20Rayos%20X%20de%20Antioquia%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Centro de Salud Moravia,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2126612,575742126612,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/7855091960,https://www.google.com/maps/search/?api=1&query=Centro%20de%20Salud%20Moravia%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Centro Medico y Odont. Oralser,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 2845138,575742845138,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/7855091962,https://www.google.com/maps/search/?api=1&query=Centro%20Medico%20y%20Odont.%20Oralser%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
El Alemán Pues,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3506608484,573506608484,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/8007992585,https://www.google.com/maps/search/?api=1&query=El%20Alem%C3%A1n%20Pues%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
El Vegano Andante,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3108936203,573108936203,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/8364442163,https://www.google.com/maps/search/?api=1&query=El%20Vegano%20Andante%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Restaurante El LLanerito,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3108922625,573108922625,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/9211419018,https://www.google.com/maps/search/?api=1&query=Restaurante%20El%20LLanerito%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
OCCA,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 300 733 1353,573007331353,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/9222539110,https://www.google.com/maps/search/?api=1&query=OCCA%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
La Champagnería,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 311 3643420,573113643420,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/9222539112,https://www.google.com/maps/search/?api=1&query=La%20Champagner%C3%ADa%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Can & Cats Centro Veterinario,Veterinaria,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 604 4440754,576044440754,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/9583400218,https://www.google.com/maps/search/?api=1&query=Can%20%26%20Cats%20Centro%20Veterinario%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Salón de Belleza María Elena,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 604 2506368,576042506368,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/9583400317,https://www.google.com/maps/search/?api=1&query=Sal%C3%B3n%20de%20Belleza%20Mar%C3%ADa%20Elena%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Pizzas Roquefort,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 604 3229083,576043229083,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/9583401117,https://www.google.com/maps/search/?api=1&query=Pizzas%20Roquefort%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Rosteka Parrilla-Bar,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3043966488,573043966488,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/9590114217,https://www.google.com/maps/search/?api=1&query=Rosteka%20Parrilla-Bar%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
PremiumVet,Veterinaria,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3004050065,573004050065,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/9590151617,https://www.google.com/maps/search/?api=1&query=PremiumVet%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Mondongos La Antioqueñita,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 604 5084123,576045084123,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/9752946217,https://www.google.com/maps/search/?api=1&query=Mondongos%20La%20Antioque%C3%B1ita%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Vegarden,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3225452322,573225452322,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/9764842917,https://www.google.com/maps/search/?api=1&query=Vegarden%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Puro Carbón Parrilla,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3016035346,573016035346,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/9786022718,https://www.google.com/maps/search/?api=1&query=Puro%20Carb%C3%B3n%20Parrilla%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Centro Veterinario E.V.A.,Veterinaria,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3104319656,573104319656,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/9820634019,https://www.google.com/maps/search/?api=1&query=Centro%20Veterinario%20E.V.A.%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Restaurante Bau,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 604 4118341,576044118341,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/9866401117,https://www.google.com/maps/search/?api=1&query=Restaurante%20Bau%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Pa' Todos,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 305 3139697,573053139697,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/10167191276,https://www.google.com/maps/search/?api=1&query=Pa%27%20Todos%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Centro de Belleza Aleida Duque,Clínica estética,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 321 7608311,573217608311,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/10236017862,https://www.google.com/maps/search/?api=1&query=Centro%20de%20Belleza%20Aleida%20Duque%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Naan Laureles,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 604 3228781,576043228781,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/10244340209,https://www.google.com/maps/search/?api=1&query=Naan%20Laureles%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Lenteja Express Centro,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,3043417070,573043417070,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/10268881009,https://www.google.com/maps/search/?api=1&query=Lenteja%20Express%20Centro%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
